No.,Time,PM2.5 [ug/m3] - _zone_1,PM2.5 [ug/m3] - _zone_2,PM2.5 [ug/m3] - _zone_3,PM2.5 [ug/m3] - _zone_4,PM2.5 [ug/m3] - _zone_5,PM2.5 [ug/m3] - _zone_6,PM2.5 [ug/m3] - _zone_7
211,1/9 10:00:00 Mon,13.4708805084229,16.906135559082,16.784704208374,16.8946285247803,13.0018081665039,16.9063682556152,16.9156665802002
212,1/9 11:00:00 Mon,9.41940021514893,8.03739166259766,8.26217174530029,8.04213523864746,10.3010101318359,8.03919696807861,8.04538345336914
213,1/9 12:00:00 Mon,9.62437629699707,9.98836708068848,9.95039176940918,9.98692035675049,9.50360488891602,9.98829460144043,9.98823642730713
214,1/9 13:00:00 Mon,5.72839546203613,5.0325927734375,5.09721040725708,5.03653621673584,6.04756164550781,5.03271245956421,5.03126287460327
215,1/9 14:00:00 Mon,5.00062942504883,5.00000047683716,5.00032424926758,5.00000047683716,5.01673984527588,4.99999666213989,5.00000047683716
216,1/9 15:00:00 Mon,5.00000429153442,5.00000047683716,5.00003099441528,5.00000047683716,5.0008397102356,5.00000047683716,5.00000047683716
217,1/9 16:00:00 Mon,7.54773330688477,7.98666858673096,7.91331100463867,7.98498725891113,7.19839477539063,7.98600625991821,7.98414516448975
218,1/9 17:00:00 Mon,3.76659107208252,3.02227711677551,3.14558291435242,3.02508902549744,4.32406139373779,3.02335524559021,3.02655863761902
219,1/9 18:00:00 Mon,6.30256223678589,6.97101211547852,6.92209148406982,6.96750783920288,6.0565390586853,6.97094583511353,6.97288799285889
220,1/9 19:00:00 Mon,11.3474254608154,12.9433727264404,12.9066438674927,12.936279296875,10.6949834823608,12.9404287338257,12.9367523193359
221,1/9 20:00:00 Mon,10.9651203155518,10.0323553085327,10.0466241836548,10.0364332199097,10.9112491607666,10.0355863571167,10.0369482040405
222,1/9 21:00:00 Mon,11.6673955917358,12.9709405899048,12.9530467987061,12.9672813415527,11.651683807373,12.9698629379272,12.9712028503418
223,1/9 22:00:00 Mon,12.1753263473511,12.0088348388672,12.0156841278076,12.0099315643311,12.1989412307739,12.0089387893677,12.0082302093506
224,1/9 23:00:00 Mon,12.0409727096558,12.0002603530884,12,12.0002927780151,12.0276069641113,12.0003852844238,12.0007371902466
225,1/9 24:00:00 Mon,9.71438407897949,9.02402877807617,9.04498863220215,9.02702140808105,10.0922698974609,9.02674674987793,9.03965187072754
226,1/10 00:00:00 Tue,9.71438407897949,9.02402877807617,9.04498863220215,9.02702140808105,10.0922698974609,9.02674674987793,9.03965187072754
227,1/10 01:00:00 Tue,9.00712490081787,9.00003910064697,9,9.00004482269287,9.07446002960205,9.00049591064453,9.00119686126709
228,1/10 02:00:00 Tue,6.40882015228271,6.01424980163574,6.04295587539673,6.0161509513855,6.80463266372681,6.02328634262085,6.03920841217041
229,1/10 03:00:00 Tue,8.66569423675537,8.98816204071045,8.95808982849121,8.9865550994873,8.31491374969482,8.97947120666504,8.96230316162109
230,1/10 04:00:00 Tue,9.90139293670654,9.9964599609375,9.98624420166016,9.99597454071045,9.77190208435059,9.99345207214355,9.98736572265625
231,1/10 05:00:00 Tue,6.3825535774231,6.01401376724243,6.05499505996704,6.01595067977905,6.84236812591553,6.02534103393555,6.04875326156616
232,1/10 06:00:00 Tue,9.39173316955566,9.97811317443848,9.94074249267578,9.97528839111328,8.920729637146,9.96736335754395,9.94918251037598
233,1/10 07:00:00 Tue,10.8848628997803,10.9960250854492,10.9858064651489,10.9954843521118,10.7212524414063,10.9926376342773,10.986307144165
234,1/10 08:00:00 Tue,11.8934335708618,11.9961977005005,11.9859209060669,11.9956817626953,11.7682180404663,11.993218421936,11.987283706665
235,1/10 09:00:00 Tue,15.6890144348145,15.9867849349976,15.9466361999512,15.9846649169922,15.2948970794678,15.9776363372803,15.9557676315308
236,1/10 10:00:00 Tue,14.690071105957,14.0173101425171,14.0457410812378,14.0194807052612,14.7382164001465,14.0172634124756,14.0157108306885
237,1/10 11:00:00 Tue,9.63630390167236,9.02001953125,9.07600879669189,9.02291107177734,10.4259099960327,9.03863334655762,9.0753002166748
238,1/10 12:00:00 Tue,10.8439569473267,10.9931802749634,10.9712753295898,10.9920978546143,10.6730804443359,10.9889316558838,10.9782705307007
239,1/10 13:00:00 Tue,9.10497283935547,9.00522422790527,9.02585029602051,9.00606250762939,9.21509742736816,9.00822734832764,9.01608085632324
240,1/10 14:00:00 Tue,9.93465995788574,9.99691867828369,9.98592758178711,9.99643039703369,9.86848449707031,9.99515438079834,9.99056816101074
241,1/10 15:00:00 Tue,9.18844795227051,9.00457000732422,9.03927993774414,9.00518417358398,9.29002380371094,9.00478744506836,9.00595855712891
242,1/10 16:00:00 Tue,8.06861209869385,8.00319290161133,8.01422595977783,8.00369644165039,8.1523551940918,8.00516319274902,8.01016902923584
243,1/10 17:00:00 Tue,8.00000381469727,8.00000095367432,8,8.00000190734863,8.00097560882568,8.00000953674316,8.00002574920654
244,1/10 18:00:00 Tue,8.90397930145264,8.9964599609375,8.98520374298096,8.99579334259033,8.78115844726563,8.993483543396,8.9871997833252
245,1/10 19:00:00 Tue,8.99997615814209,9,9,8.99999809265137,8.99607563018799,8.99996089935303,8.99990558624268
246,1/10 20:00:00 Tue,6.29397821426392,6.01064395904541,6.04403781890869,6.01238203048706,6.65946340560913,6.01963710784912,6.03841018676758
247,1/10 21:00:00 Tue,5.08220338821411,5.00338315963745,5.01385545730591,5.00392293930054,5.19285917282104,5.00587701797485,5.01170301437378
248,1/10 22:00:00 Tue,6.70815896987915,6.98904228210449,6.96849298477173,6.98762273788452,6.4741039276123,6.98381090164185,6.9742488861084
249,1/10 23:00:00 Tue,6.20122241973877,6.00678300857544,6.01616144180298,6.00764894485474,6.29966068267822,6.0091700553894,6.01343536376953
250,1/10 24:00:00 Tue,7.97074842453003,9.9636116027832,9.93457508087158,9.95891952514648,8.29570770263672,9.9632043838501,9.96614456176758
251,1/11 00:00:00 Wed,7.97074842453003,9.9636116027832,9.93457508087158,9.95891952514648,8.29570770263672,9.9632043838501,9.96614456176758
252,1/11 01:00:00 Wed,8.32702922821045,8.01922035217285,8.03000640869141,8.02157592773438,8.47237968444824,8.02200508117676,8.02596187591553
253,1/11 02:00:00 Wed,9.54176235198975,9.97637176513672,9.97152709960938,9.97346687316895,9.43474292755127,9.97387886047363,9.97198009490967
254,1/11 03:00:00 Wed,9.95859813690186,9.99986839294434,10.0000009536743,9.99984836578369,9.91302013397217,9.999831199646,9.99979019165039
255,1/11 04:00:00 Wed,8.69141674041748,7.02750015258789,7.07344055175781,7.03143310546875,8.55260181427002,7.02388763427734,7.02145433425903
256,1/11 05:00:00 Wed,8.86343574523926,9.97572612762451,9.93982410430908,9.97250843048096,8.874192237854,9.97688102722168,9.97916889190674
257,1/11 06:00:00 Wed,10.7975797653198,12.971583366394,12.9575481414795,12.9678449630737,11.0113382339478,12.9703102111816,12.9685392379761
258,1/11 07:00:00 Wed,11.3930587768555,11.0175142288208,11.0269107818604,11.0196857452393,11.4776601791382,11.0199813842773,11.0217266082764
259,1/11 08:00:00 Wed,12.8078098297119,14.9688863754272,14.9333009719849,14.9646644592285,12.9750194549561,14.9701986312866,14.9735584259033
260,1/11 09:00:00 Wed,11.5227031707764,10.0356140136719,10.1275119781494,10.0400943756104,11.7810802459717,10.0355587005615,10.0323534011841
261,1/11 10:00:00 Wed,13.6978273391724,13.9882307052612,13.9536790847778,13.9862384796143,13.3124923706055,13.9789257049561,13.957709312439
262,1/11 11:00:00 Wed,11.5338525772095,11.0238237380981,11.0416717529297,11.0268535614014,11.7922067642212,11.0255813598633,11.0304803848267
263,1/11 12:00:00 Wed,11.6676473617554,11.9917640686035,11.9805488586426,11.9906845092773,11.6614847183228,11.9920663833618,11.9928503036499
264,1/11 13:00:00 Wed,13.4543657302856,13.9865913391113,13.9427900314331,13.9849033355713,13.1565093994141,13.9866237640381,13.9873857498169
265,1/11 14:00:00 Wed,11.1094837188721,10.0309648513794,10.1153860092163,10.0348625183105,11.4697551727295,10.0309276580811,10.0283269882202
266,1/11 15:00:00 Wed,8.59974098205566,6.04168653488159,6.06238651275635,6.04762601852417,8.52888774871826,6.04600858688354,6.04690599441528
267,1/11 16:00:00 Wed,8.20079517364502,8.97223377227783,8.93629932403564,8.96855640411377,8.18725395202637,8.97372913360596,8.97784996032715
268,1/11 17:00:00 Wed,10.1732692718506,11.9624357223511,11.9542989730835,11.9575052261353,10.5239458084106,11.9597520828247,11.9596605300903
269,1/11 18:00:00 Wed,11.8551597595215,12.9899311065674,12.9855298995972,12.988564491272,12.0551433563232,12.9894285202026,12.9897451400757
270,1/11 19:00:00 Wed,12.8072681427002,13.9913864135742,13.9794988632202,13.9901266098022,13.2478189468384,13.9920034408569,13.993067741394
271,1/11 20:00:00 Wed,15.8962907791138,17.9638175964355,17.9423923492432,17.9591159820557,16.3115158081055,17.9620780944824,17.9627361297607
272,1/11 21:00:00 Wed,15.8127164840698,14.0326881408691,14.0570650100708,14.0369129180908,15.4559478759766,14.0332155227661,14.0306720733643
273,1/11 22:00:00 Wed,15.5563278198242,15.9834861755371,15.9729948043823,15.9814529418945,15.4290943145752,15.9824934005737,15.9824876785278
274,1/11 23:00:00 Wed,15.4266748428345,15.0086326599121,15.0133800506592,15.0097188949585,15.3595857620239,15.0090589523315,15.0088224411011
275,1/11 24:00:00 Wed,13.5376119613647,12.0263423919678,12.0402431488037,12.0296869277954,13.4361019134521,12.0276718139648,12.0269575119019
276,1/12 00:00:00 Thu,13.5376119613647,12.0263423919678,12.0402431488037,12.0296869277954,13.4361019134521,12.0276718139648,12.0269575119019
277,1/12 01:00:00 Thu,12.8409566879272,12.9923610687256,12.9869527816772,12.9914121627808,12.8046522140503,12.9921560287476,12.9922285079956
278,1/12 02:00:00 Thu,11.1191911697388,10.0260152816772,10.039080619812,10.0292873382568,11.4342746734619,10.030707359314,10.0340795516968
279,1/12 03:00:00 Thu,10.7387189865112,10.9919672012329,10.9869709014893,10.9909629821777,10.8275718688965,10.991644859314,10.9916324615479
280,1/12 04:00:00 Thu,12.9081754684448,13.9713907241821,13.9613838195801,13.9676675796509,12.5800552368164,13.9667053222656,13.9634828567505
281,1/12 05:00:00 Thu,10.7083883285522,9.04219150543213,9.06435585021973,9.04749393463135,11.0886812210083,9.04857063293457,9.05336761474609
282,1/12 06:00:00 Thu,9.38690948486328,9.0007266998291,9,9.00086116790771,9.47719955444336,9.00087928771973,9.00101470947266
283,1/12 07:00:00 Thu,9.0782995223999,9.00034999847412,9,9.00039863586426,9.11057949066162,9.00066089630127,9.00107288360596
284,1/12 08:00:00 Thu,8.24047660827637,8.01005077362061,8.01261234283447,8.0112829208374,8.37063217163086,8.01185894012451,8.01368427276611
285,1/12 09:00:00 Thu,9.80418014526367,10.9749441146851,10.9602489471436,10.9717807769775,9.67888736724854,10.9738960266113,10.9748859405518
286,1/12 10:00:00 Thu,8.32193565368652,7.03945636749268,7.05339527130127,7.04449081420898,8.60526561737061,7.04472875595093,7.04802083969116
287,1/12 11:00:00 Thu,4.2765212059021,0.0595141723752022,0.097462072968483,0.067328192293644,3.85336542129517,0.0611092783510685,0.0573308579623699
288,1/12 12:00:00 Thu,0.349823266267776,1.69099868656264E-13,0.0156764723360538,2.17719548986639E-12,0.547918617725372,1.74334169740194E-14,1.98068363265109E-15
289,1/12 13:00:00 Thu,3.27470088005066,4.95694494247437,4.89075422286987,4.95105934143066,3.02484631538391,4.96103715896606,4.96487522125244
290,1/12 14:00:00 Thu,5.62922382354736,7.96974515914917,7.95556402206421,7.96575021743774,5.84611988067627,7.96613216400146,7.96453952789307
291,1/12 15:00:00 Thu,8.0724401473999,8.98818016052246,8.98536586761475,8.98666858673096,7.86317920684814,8.98515796661377,8.98158740997314
292,1/12 16:00:00 Thu,8.25761127471924,8.0098934173584,8.01438999176025,8.01113033294678,8.21941375732422,8.01074409484863,8.01101589202881
293,1/12 17:00:00 Thu,8.63254833221436,8.99091339111328,8.98593425750732,8.98977184295654,8.54253482818604,8.99023914337158,8.98898220062256
294,1/12 18:00:00 Thu,8.47198581695557,8.00847911834717,8.01406764984131,8.00957679748535,8.4064416885376,8.00869274139404,8.00813770294189
295,1/12 19:00:00 Thu,8.19011878967285,8.00037288665771,8,8.00043964385986,8.09489059448242,8.00045108795166,8.00052165985107
296,1/12 20:00:00 Thu,6.22911977767944,5.03174257278442,5.04021835327148,5.03581380844116,6.46729040145874,5.03655529022217,5.03999376296997
297,1/12 21:00:00 Thu,6.83267164230347,7.97504329681396,7.96024656295776,7.97189521789551,6.87977743148804,7.97402334213257,7.97504043579102
298,1/12 22:00:00 Thu,5.31930160522461,4.03798484802246,4.05205392837524,4.04286766052246,5.64881181716919,4.04342317581177,4.04688787460327
299,1/12 23:00:00 Thu,4.74475955963135,4.99174022674561,4.98697710037231,4.9906759262085,4.83715486526489,4.99140310287476,4.9917573928833
300,1/12 24:00:00 Thu,8.05088901519775,9.95693588256836,9.93601036071777,9.95151042938232,7.63698673248291,9.94968318939209,9.94381618499756
301,1/13 00:00:00 Fri,8.05088901519775,9.95693588256836,9.93601036071777,9.95151042938232,7.63698673248291,9.94968318939209,9.94381618499756
302,1/13 01:00:00 Fri,9.13441848754883,9.00724315643311,9.01291084289551,9.00815486907959,8.93724632263184,9.00733375549316,9.00672817230225
303,1/13 02:00:00 Fri,8.49323081970215,8.00851535797119,8.01270866394043,8.009596824646,8.46880626678467,8.00900459289551,8.00885963439941
304,1/13 03:00:00 Fri,8.68218612670898,8.99181270599365,8.98737812042236,8.99078464508057,8.61200523376465,8.99076461791992,8.9898624420166
305,1/13 04:00:00 Fri,8.97097206115723,8.99974060058594,9,8.99969863891602,8.92724323272705,8.99954032897949,8.99932098388672
306,1/13 05:00:00 Fri,9.7014627456665,9.98964309692383,9.9874906539917,9.98834037780762,9.61798286437988,9.98835849761963,9.98749732971191
307,1/13 06:00:00 Fri,7.1317195892334,6.04000806808472,6.04968166351318,6.04504203796387,7.39166688919067,6.04477024078369,6.04779958724976
308,1/13 07:00:00 Fri,7.39320468902588,7.9840202331543,7.97520971298218,7.98201465606689,7.31608533859253,7.98241567611694,7.98078584671021
309,1/13 08:00:00 Fri,7.39724636077881,7.00758028030396,7.0125880241394,7.00856113433838,7.3408260345459,7.00777196884155,7.00727605819702
310,1/13 09:00:00 Fri,6.72827768325806,6.008376121521,6.01275444030762,6.00949048995972,6.56644010543823,6.00871658325195,6.00834703445435
311,1/13 10:00:00 Fri,5.40621280670166,5.01281929016113,5.01290893554688,5.01441669464111,5.47533369064331,5.01458835601807,5.01600742340088
312,1/13 11:00:00 Fri,2.67479348182678,2.03014302253723,2.03891801834106,2.03383302688599,3.00737190246582,2.03517389297485,2.0402684211731
313,1/13 12:00:00 Fri,6.29126501083374,7.93626165390015,7.91826963424683,7.92825937271118,5.86686182022095,7.92911577224731,7.92489290237427
314,1/13 13:00:00 Fri,8.6057300567627,9.98204231262207,9.97174453735352,9.97967433929443,8.43598651885986,9.98141860961914,9.98235988616943
315,1/13 14:00:00 Fri,9.80318164825439,10.989893913269,10.9856557846069,10.9885196685791,10.0736131668091,10.9893684387207,10.9896574020386
316,1/13 15:00:00 Fri,8.78912353515625,6.04116678237915,6.08743000030518,6.04671287536621,8.38336372375488,6.03962993621826,6.03515386581421
317,1/13 16:00:00 Fri,6.47854709625244,6.00534582138062,6,6.00602626800537,6.57813930511475,6.00823783874512,6.01170206069946
318,1/13 17:00:00 Fri,5.63110637664795,5.00820589065552,5.01873254776001,5.00932836532593,5.68170499801636,5.00766515731812,5.0068678855896
319,1/13 18:00:00 Fri,6.24998760223389,7.9762225151062,7.95513486862183,7.97311782836914,6.93238210678101,7.97622585296631,7.9786205291748
320,1/13 19:00:00 Fri,6.46567392349243,6.01529550552368,6.0287070274353,6.01722478866577,6.62706136703491,6.01529359817505,6.01376008987427
321,1/13 20:00:00 Fri,6.29313707351685,6.00018167495728,6.00045490264893,6.00023365020752,6.06413316726685,6.00017881393433,6.00015354156494
322,1/13 21:00:00 Fri,6.57439756393433,6.99138736724854,6.98644685745239,6.99030017852783,6.59113311767578,6.99100685119629,6.99131727218628
323,1/13 22:00:00 Fri,6.37464380264282,6.00844669342041,6.01325178146362,6.0095100402832,6.39600133895874,6.00884056091309,6.00857019424438
324,1/13 23:00:00 Fri,6.0102334022522,6.00041818618774,6.00000047683716,6.00046920776367,6.03415679931641,6.00060272216797,6.00085353851318
325,1/13 24:00:00 Fri,6.00020265579224,6.00001001358032,6.00000047683716,6.0000114440918,6.00209617614746,6.00001430511475,6.00001955032349
326,1/14 00:00:00 Sat,6.00020265579224,6.00001001358032,6.00000047683716,6.0000114440918,6.00209617614746,6.00001430511475,6.00001955032349
327,1/14 01:00:00 Sat,5.50461339950562,5.00801801681519,5.01293706893921,5.0090651512146,5.51612854003906,5.00826406478882,5.00779962539673
328,1/14 02:00:00 Sat,6.00899696350098,6.98420190811157,6.97450351715088,6.98219537734985,6.28821182250977,6.98369359970093,6.98453855514526
329,1/14 03:00:00 Sat,7.14960718154907,7.99122714996338,7.98744010925293,7.99008989334106,7.56724262237549,7.99069166183472,7.99077081680298
330,1/14 04:00:00 Sat,6.24817943572998,3.03595471382141,3.06833267211914,3.04071927070618,4.64808368682861,3.03592777252197,3.03227281570435
331,1/14 05:00:00 Sat,5.64099025726318,5.97948265075684,5.96159791946411,5.97692108154297,5.12880516052246,5.97948312759399,5.98153352737427
332,1/14 06:00:00 Sat,3.79467701911926,2.03321576118469,2.05038905143738,2.03742241859436,3.50986409187317,2.03500127792358,2.03426003456116
333,1/14 07:00:00 Sat,4.2689471244812,4.97545194625854,4.963059425354,4.97231578826904,3.9688127040863,4.96990919113159,4.96575021743774
334,1/14 08:00:00 Sat,5.17476463317871,5.99260187149048,5.98610591888428,5.99160623550415,5.51398706436157,5.99257755279541,5.99328279495239
335,1/14 09:00:00 Sat,4.65621280670166,4.01722049713135,4.02613306045532,4.01934385299683,4.79225492477417,4.01841402053833,4.02124881744385
336,1/14 10:00:00 Sat,4.05141639709473,4.00026512145996,4,4.00029945373535,4.17004060745239,4.00035762786865,4.00128936767578
337,1/14 11:00:00 Sat,4.61544942855835,4.99069166183472,4.98570919036865,4.9895224571228,4.52467823028564,4.98963785171509,4.98847341537476
338,1/14 12:00:00 Sat,5.97649431228638,6.98066520690918,6.97036266326904,6.97822093963623,5.79764795303345,6.97966814041138,6.98015737533569
339,1/14 13:00:00 Sat,5.95649814605713,5.01685953140259,5.03399705886841,5.01904153823853,5.64633655548096,5.01635885238647,5.01470947265625
340,1/14 14:00:00 Sat,6.05665349960327,6.98175477981567,6.96851634979248,6.97941064834595,6.18065452575684,6.98143815994263,6.98282337188721
341,1/14 15:00:00 Sat,6.84688425064087,7.98919534683228,7.98392629623413,7.98774719238281,7.25231742858887,7.9887228012085,7.9891505241394
342,1/14 16:00:00 Sat,8.29395866394043,8.98522663116455,8.98429203033447,8.98334217071533,8.26088619232178,8.98275184631348,8.98070240020752
343,1/14 17:00:00 Sat,7.45263814926147,6.02886819839478,6.0470986366272,6.03258752822876,7.48424100875854,6.02972841262817,6.02986240386963
344,1/14 18:00:00 Sat,5.6754093170166,4.02046346664429,4.03065490722656,4.02309465408325,5.3866662979126,4.02150535583496,4.02095794677734
345,1/14 19:00:00 Sat,4.80862379074097,4.00049114227295,4.00119543075562,4.00063037872314,4.19424200057983,4.00048446655273,4.00041961669922
346,1/14 20:00:00 Sat,5.36628723144531,6.97257137298584,6.95473194122314,6.96910810470581,5.78047132492065,6.97184419631958,6.97352933883667
347,1/14 21:00:00 Sat,7.04566383361816,10.9655418395996,10.9343004226685,10.9609127044678,9.24979496002197,10.9655714035034,10.9690847396851
348,1/14 22:00:00 Sat,8.80642127990723,12.981575012207,12.9640302658081,12.9788970947266,12.0035352706909,12.9816160202026,12.983546257019
349,1/14 23:00:00 Sat,11.6563234329224,12.9941263198853,13,12.9933862686157,12.8628692626953,12.9920806884766,12.989785194397
350,1/14 24:00:00 Sat,13.4797506332397,13.9901714324951,13.9860858917236,13.9889507293701,13.5050973892212,13.9893388748169,13.9883995056152
351,1/15 00:00:00 Sun,13.4797506332397,13.9901714324951,13.9860858917236,13.9889507293701,13.5050973892212,13.9893388748169,13.9883995056152
352,1/15 01:00:00 Sun,17.9746341705322,24.9067516326904,24.843505859375,24.8947086334229,20.5035648345947,24.905065536499,24.9117698669434
353,1/15 02:00:00 Sun,20.5695362091064,24.0053157806396,24.0085945129395,24.0056228637695,23.8800811767578,24.005350112915,24.0048999786377
354,1/15 03:00:00 Sun,23.7715511322021,32.9273643493652,32.8609161376953,32.9174957275391,29.68630027771,32.9274520874023,32.9348983764648
355,1/15 04:00:00 Sun,23.2883777618408,15.1349620819092,15.254994392395,15.1524181365967,21.1184253692627,15.1348962783813,15.1212644577026
356,1/15 05:00:00 Sun,19.2047920227051,11.0336389541626,11.0660200119019,11.0386219024658,12.9811382293701,11.0335559844971,11.0300092697144
357,1/15 06:00:00 Sun,16.7145442962646,13.9802045822144,13.9641790390015,13.978048324585,13.1272640228271,13.9801721572876,13.9820766448975
358,1/15 07:00:00 Sun,15.2089319229126,12.0161228179932,12.0313549041748,12.0184383392334,12.6219291687012,12.0160913467407,12.0144090652466
359,1/15 08:00:00 Sun,12.5358810424805,12.0033302307129,12,12.0037727355957,12.0534391403198,12.0058794021606,12.0095148086548
360,1/15 09:00:00 Sun,9.68657875061035,9.02364349365234,9.03994369506836,9.02656555175781,9.95160102844238,9.0258321762085,9.03153324127197
361,1/15 10:00:00 Sun,8.19246864318848,8.00587749481201,8.0134801864624,8.00662994384766,8.35324478149414,8.00800895690918,8.01285839080811
362,1/15 11:00:00 Sun,11.4390602111816,11.9812202453613,11.9445943832397,11.9787530899048,10.9737033843994,11.9702005386353,11.9500665664673
363,1/15 12:00:00 Sun,3.94468212127686,2.06758499145508,2.15059423446655,2.07613825798035,5.07614183425903,2.08230805397034,2.12528109550476
364,1/15 13:00:00 Sun,6.11856937408447,6.97116136550903,6.92086696624756,6.96741247177124,5.65358877182007,6.95821952819824,6.93389081954956
365,1/15 14:00:00 Sun,8.82722187042236,8.99335479736328,8.9710054397583,8.99229049682617,8.58109855651855,8.98783683776855,8.97549629211426
366,1/15 15:00:00 Sun,8.10033798217773,8.00365924835205,8.01514530181885,8.00416374206543,8.20219993591309,8.00629997253418,8.01226139068604
367,1/15 16:00:00 Sun,7.15374326705933,7.00545072555542,7.01616668701172,7.0061616897583,7.28501462936401,7.00838422775269,7.0137038230896
368,1/15 17:00:00 Sun,7.00272464752197,7.0000147819519,7,7.00001668930054,7.02375221252441,7.00002288818359,7.00012922286987
369,1/15 18:00:00 Sun,8.70413303375244,10.9622716903687,10.9285459518433,10.9574146270752,9.26655769348145,10.9623003005981,10.9661169052124
370,1/15 19:00:00 Sun,9.92744159698486,13.9709415435791,13.9442958831787,13.9669828414917,12.42516040802,13.9709768295288,13.9739608764648
371,1/15 20:00:00 Sun,13.4729204177856,13.9972162246704,13.9999418258667,13.9968376159668,13.7962017059326,13.9931449890137,13.9872436523438
372,1/15 21:00:00 Sun,13.1041536331177,13.003662109375,13.0140399932861,13.0041627883911,13.210072517395,13.0062894821167,13.0120859146118
373,1/15 22:00:00 Sun,16.6353893280029,16.9867057800293,16.9448738098145,16.9848651885986,16.2106437683105,16.9759063720703,16.9527645111084
374,1/15 23:00:00 Sun,16.1032848358154,16.0037288665771,16.0141181945801,16.0042362213135,16.2024555206299,16.0063781738281,16.0119590759277
375,1/15 24:00:00 Sun,12.7707242965698,12.0284395217896,12.0622816085815,12.0320167541504,13.1998748779297,12.032904624939,12.048511505127
376,1/16 00:00:00 Mon,12.7707242965698,12.0284395217896,12.0622816085815,12.0320167541504,13.1998748779297,12.032904624939,12.048511505127
377,1/16 01:00:00 Mon,16.1548347473145,16.9720973968506,16.9223003387451,16.9684677124023,15.563606262207,16.9576377868652,16.9321918487549
378,1/16 02:00:00 Mon,16.9988346099854,16.9999942779541,16.9999980926514,16.9999923706055,16.9556446075439,16.9995861053467,16.9990177154541
379,1/16 03:00:00 Mon,14.2093706130981,13.0404205322266,13.0664510726929,13.0454225540161,14.5275745391846,13.0423755645752,13.0414876937866
380,1/16 04:00:00 Mon,13.7192115783691,13.9913578033447,13.9796981811523,13.9902858734131,13.7992925643921,13.9913845062256,13.9922199249268
381,1/16 05:00:00 Mon,18.0991172790527,18.9661903381348,18.9242038726807,18.9619579315186,17.440055847168,18.9597148895264,18.9379539489746
382,1/16 06:00:00 Mon,15.344256401062,15.0135364532471,15.0554170608521,15.0156469345093,15.7663564682007,15.0236787796021,15.0473155975342
383,1/16 07:00:00 Mon,15.0015125274658,15.0000047683716,15,15.0000047683716,15.0378360748291,15.0000057220459,15.0000104904175
384,1/16 08:00:00 Mon,18.0255260467529,18.9651718139648,18.9358921051025,18.9608745574951,17.5076313018799,18.9616718292236,18.9470596313477
385,1/16 09:00:00 Mon,19.7981185913086,19.9939842224121,19.9843921661377,19.9932022094727,19.5635414123535,19.9907035827637,19.9843997955322
386,1/16 10:00:00 Mon,18.7105197906494,18.0188121795654,18.0452327728271,18.0211448669434,18.7872867584229,18.018762588501,18.0169563293457
387,1/16 11:00:00 Mon,17.5900974273682,17.013521194458,17.0359973907471,17.0153331756592,17.7100086212158,17.0123157501221,17.0094757080078
388,1/16 12:00:00 Mon,15.7750329971313,14.0599193572998,14.0839490890503,14.0675582885742,15.2642393112183,14.0638198852539,14.0638275146484
389,1/16 13:00:00 Mon,15.5263204574585,15.9667272567749,15.9442625045776,15.9624862670898,15.6050977706909,15.9645643234253,15.9637117385864
390,1/16 14:00:00 Mon,13.7967653274536,12.0587434768677,12.1466245651245,12.0665407180786,13.2191982269287,12.0554695129395,12.0482234954834
391,1/16 15:00:00 Mon,12.2318201065063,12.0002689361572,12.0112218856812,12.0003242492676,12.1766357421875,12.0000009536743,12.0000009536743
392,1/16 16:00:00 Mon,10.4401330947876,9.04940795898438,9.05640506744385,9.05553817749023,10.4455337524414,9.05508422851563,9.05918598175049
393,1/16 17:00:00 Mon,7.6166090965271,6.02817630767822,6.13786840438843,6.03204250335693,7.64261436462402,6.026771068573,6.02483701705933
394,1/16 18:00:00 Mon,9.49134540557861,11.9139633178711,11.8775262832642,11.9029560089111,10.1272945404053,11.9087200164795,11.909441947937
395,1/16 19:00:00 Mon,10.4444732666016,10.0246753692627,10.0376262664795,10.0278024673462,10.4379768371582,10.025933265686,10.0254096984863
396,1/16 20:00:00 Mon,10.8326683044434,10.9906625747681,10.9857225418091,10.9894952774048,10.7994766235352,10.9887924194336,10.9861488342285
397,1/16 21:00:00 Mon,11.7999029159546,11.9886178970337,11.9859256744385,11.9872217178345,11.7502164840698,11.9873685836792,11.9861726760864
398,1/16 22:00:00 Mon,11.9943885803223,11.9998455047607,11.9998512268066,11.9998245239258,11.9924774169922,11.9998264312744,11.9998140335083
399,1/16 23:00:00 Mon,11.3557348251343,11.0113191604614,11.0158433914185,11.0127820968628,11.2912483215332,11.0120048522949,11.0118713378906
400,1/16 24:00:00 Mon,12.2370948791504,12.9808444976807,12.9506521224976,12.9782466888428,12.45703125,12.9823207855225,12.9850158691406
401,1/17 00:00:00 Tue,12.2370948791504,12.9808444976807,12.9506521224976,12.9782466888428,12.45703125,12.9823207855225,12.9850158691406
402,1/17 01:00:00 Tue,11.1419887542725,10.032205581665,10.0439910888672,10.0363845825195,10.8956327438354,10.0342483520508,10.0339918136597
403,1/17 02:00:00 Tue,13.1043844223022,14.9504289627075,14.9360065460205,14.9439420700073,13.2195816040039,14.9472827911377,14.9477558135986
404,1/17 03:00:00 Tue,11.874285697937,10.0455980300903,10.0622692108154,10.0516157150269,11.7790956497192,10.0485315322876,10.0480833053589
